,Listing #,host_is_superhost,accommodates,bedrooms,bathrooms_number,beds,num_amenities,number_of_reviews,instant_bookable,neighbourhood_group_Bronx,neighbourhood_group_Brooklyn,neighbourhood_group_Manhattan,neighbourhood_group_Queens,room_type_Entire home/apt,room_type_Hotel room,room_type_Private room,income,price,log_price
7939,9775146,1,2,2.0,1.0,2.0,55,16,0,0,1,0,0,1,0,0,31406,129.0,4.859812404361672
7940,9775237,0,4,1.0,1.0,1.0,20,7,0,0,0,1,0,1,0,0,50985,144.0,4.969813299576001
7941,9775296,0,3,1.0,1.0,2.0,15,5,0,0,1,0,0,1,0,0,31406,98.0,4.584967478670572
7942,9777387,0,1,1.0,1.0,1.0,12,135,0,0,0,1,0,0,0,1,50985,130.0,4.867534450455582
7943,9777669,0,3,1.0,1.0,1.0,17,0,0,0,0,1,0,1,0,0,50985,125.0,4.8283137373023015
7944,9777883,0,1,1.0,1.0,1.0,10,0,0,0,0,1,0,0,0,1,50985,62.0,4.127134385045092
7945,9778407,0,1,1.0,1.0,1.0,7,0,0,0,1,0,0,0,0,1,31406,90.0,4.499809670330265
7946,9778579,0,1,1.0,0.5,1.0,9,2,0,0,0,1,0,0,0,1,50985,45.0,3.8066624897703196
7947,9778583,0,2,1.0,1.5,1.0,14,1,0,0,1,0,0,0,0,1,31406,75.0,4.31748811353631
7948,9778748,0,3,1.0,1.0,2.0,9,0,0,0,0,1,0,1,0,0,50985,550.0,6.309918278226516
7949,9778978,0,2,0.0,1.0,1.0,16,1,0,0,0,1,0,1,0,0,50985,56.0,4.02535169073515
7950,9779136,0,2,1.0,1.0,1.0,6,1,0,0,1,0,0,0,0,1,31406,50.0,3.912023005428146
7951,9785516,0,6,3.0,2.0,5.0,37,25,0,0,0,1,0,1,0,0,50985,258.0,5.552959584921617
7952,9785847,0,1,1.0,1.0,1.0,15,1,0,0,1,0,0,0,0,1,31406,75.0,4.31748811353631
7953,9786021,0,2,1.0,1.0,1.0,13,1,0,0,1,0,0,0,0,1,31406,60.0,4.0943445622221
7954,9786543,0,1,1.0,1.5,1.0,23,20,0,0,1,0,0,0,0,1,31406,52.0,3.9512437185814275
7955,9786769,0,2,1.0,1.5,1.0,7,0,0,0,0,1,0,0,0,1,50985,124.0,4.820281565605037
7956,9787590,0,8,3.0,1.0,4.0,6,0,0,0,0,1,0,1,0,0,50985,300.0,5.703782474656201
7957,9788114,1,2,1.0,1.0,1.0,35,281,0,1,0,0,0,1,0,0,22232,89.0,4.48863636973214
7958,9788141,0,2,1.0,1.0,1.0,6,1,0,0,0,1,0,0,0,1,50985,100.0,4.605170185988092
7959,9789350,0,2,1.0,1.0,1.0,12,26,0,0,0,1,0,1,0,0,50985,70.0,4.248495242049359
7960,9790098,0,4,1.0,1.0,2.0,6,0,0,0,0,1,0,0,0,1,50985,200.0,5.298317366548036
7961,9790355,0,2,1.0,2.0,1.0,12,0,0,0,0,1,0,0,0,1,50985,300.0,5.703782474656201
7962,9790995,0,2,1.0,1.0,1.0,11,3,0,0,0,1,0,0,0,1,50985,120.0,4.787491742782046
7963,9791355,0,1,0.0,1.0,1.0,13,0,0,0,0,1,0,1,0,0,50985,115.0,4.74493212836325
7964,9791362,0,1,1.0,1.0,1.0,8,0,0,0,1,0,0,0,0,1,31406,50.0,3.912023005428146
7965,9792286,1,2,1.0,1.0,1.0,31,234,0,0,0,1,0,0,0,1,50985,90.0,4.499809670330265
7966,9792315,0,4,2.0,1.0,2.0,10,0,0,0,0,0,1,1,0,0,31992,225.0,5.41610040220442
7967,9792323,0,3,0.0,1.0,2.0,19,5,0,0,0,1,0,1,0,0,50985,62.0,4.127134385045092
7968,9792720,0,2,1.0,1.0,1.0,9,1,0,0,0,1,0,0,0,0,50985,65.0,4.174387269895637
7969,9793213,0,1,1.0,1.0,1.0,6,0,0,0,1,0,0,0,0,1,31406,60.0,4.0943445622221
7970,9793665,0,8,3.0,1.0,4.0,15,0,0,0,1,0,0,1,0,0,31406,330.0,5.799092654460526
7971,9794077,0,2,1.0,1.0,1.0,15,0,0,0,1,0,0,0,0,1,31406,75.0,4.31748811353631
7972,9794364,0,2,1.0,1.0,1.0,23,42,1,0,0,1,0,0,0,1,50985,100.0,4.605170185988092
7973,9794402,0,4,1.0,1.0,2.0,10,1,0,0,0,0,1,1,0,0,31992,100.0,4.605170185988092
7974,9794825,0,2,1.0,1.0,1.0,5,0,0,0,0,1,0,0,0,1,50985,110.0,4.700480365792417
7975,9795958,0,2,1.0,1.0,1.0,11,0,0,0,0,1,0,1,0,0,50985,150.0,5.0106352940962555
7976,9796155,0,1,1.0,1.5,1.0,10,0,0,0,1,0,0,0,0,1,31406,40.0,3.6888794541139363
7977,9796737,0,1,1.0,1.0,1.0,9,2,0,0,0,1,0,0,0,1,50985,70.0,4.248495242049359
7978,9797293,0,3,1.0,1.0,2.0,6,0,0,0,0,1,0,1,0,0,50985,85.0,4.442651256490317
7979,9797510,0,2,1.0,1.0,1.0,6,0,0,0,0,1,0,1,0,0,50985,150.0,5.0106352940962555
7980,9798242,0,4,1.0,1.0,1.0,20,69,0,0,0,1,0,0,0,1,50985,119.0,4.77912349311153
7981,9800247,0,2,1.0,3.0,1.0,16,0,0,0,0,1,0,0,0,1,50985,77.0,4.343805421853684
7982,9802654,0,2,1.0,1.0,1.0,6,0,0,0,0,1,0,0,0,1,50985,200.0,5.298317366548036
7983,9804243,0,2,1.0,1.0,1.0,11,4,0,0,1,0,0,0,0,1,31406,45.0,3.8066624897703196
7984,9804299,0,2,1.0,1.0,1.0,10,1,0,0,1,0,0,0,0,1,31406,70.0,4.248495242049359
7985,9804516,0,4,1.0,1.0,2.0,9,3,1,0,0,1,0,1,0,0,50985,175.0,5.1647859739235145
7986,9804814,0,4,2.0,1.0,2.0,11,0,0,0,0,1,0,1,0,0,50985,230.0,5.438079308923196
7987,9804849,0,2,1.0,1.0,1.0,14,0,0,0,0,1,0,0,0,1,50985,113.0,4.727387818712341
7988,9805128,0,2,1.0,1.0,1.0,8,2,0,0,1,0,0,0,0,1,31406,49.0,3.8918202981106265
7989,9805274,0,1,1.0,1.0,1.0,15,4,0,0,0,1,0,0,0,1,50985,100.0,4.605170185988092
7990,9806373,0,5,3.0,1.0,3.0,13,146,0,0,1,0,0,1,0,0,31406,140.0,4.941642422609304
7991,9806606,1,1,1.0,2.0,1.0,27,15,0,0,0,1,0,0,0,1,50985,57.0,4.04305126783455
7992,9806634,1,1,1.0,1.0,1.0,30,42,0,0,0,1,0,0,0,1,50985,59.0,4.07753744390572
7993,9807059,0,1,1.0,1.0,1.0,12,0,0,0,0,1,0,0,0,1,50985,69.0,4.23410650459726
7994,9808151,0,2,0.0,1.0,2.0,15,1,0,0,0,1,0,1,0,0,50985,112.0,4.718498871295094
7995,9809458,0,2,1.0,1.0,1.0,29,6,0,0,1,0,0,1,0,0,31406,165.0,5.10594547390058
7996,9809911,0,3,2.0,1.5,2.0,10,34,0,0,1,0,0,1,0,0,31406,185.0,5.220355825078324
7997,9810271,0,1,1.0,1.0,1.0,19,107,0,0,0,1,0,0,0,1,50985,37.0,3.6109179126442243
7998,9810403,0,2,1.0,1.0,1.0,9,23,0,0,0,1,0,1,0,0,50985,100.0,4.605170185988092
7999,9811274,0,2,1.0,1.0,1.0,9,2,0,0,1,0,0,0,0,1,31406,80.0,4.382026634673881
8000,9819018,0,1,1.0,1.0,1.0,14,2,0,0,0,1,0,0,0,1,50985,45.0,3.8066624897703196
8001,9819545,0,2,1.0,1.0,1.0,23,3,1,0,1,0,0,0,0,1,31406,85.0,4.442651256490317
8002,9819589,0,2,0.0,1.0,1.0,12,4,0,0,1,0,0,1,0,0,31406,80.0,4.382026634673881
8003,9820053,0,2,0.0,1.0,1.0,14,1,0,0,0,1,0,1,0,0,50985,195.0,5.272999558563747
8004,9820968,0,3,1.0,1.0,1.0,19,1,0,0,0,1,0,1,0,0,50985,200.0,5.298317366548036
8005,9821183,0,2,1.0,2.0,1.0,1,0,0,0,1,0,0,0,0,1,31406,50.0,3.912023005428146
8006,9821359,0,1,1.0,1.0,1.0,11,0,0,0,0,0,1,0,0,1,31992,30.0,3.4011973816621555
8007,9821370,0,2,1.0,1.0,1.0,14,33,0,0,0,1,0,0,0,1,50985,85.0,4.442651256490317
8008,9821408,0,2,1.0,1.0,1.0,26,4,0,0,0,1,0,1,0,0,50985,125.0,4.8283137373023015
8009,9822110,0,1,1.0,1.0,1.0,12,0,0,0,1,0,0,0,0,1,31406,50.0,3.912023005428146
8010,9822738,0,4,1.0,1.0,2.0,16,1,0,0,0,1,0,1,0,0,50985,199.0,5.293304824724492
8011,9822983,0,1,1.0,1.0,1.0,8,1,0,0,1,0,0,0,0,1,31406,40.0,3.6888794541139363
8012,9823085,0,2,1.0,1.0,0.0,21,14,1,0,1,0,0,0,0,1,31406,54.0,3.9889840465642745
8013,9823636,0,1,1.0,1.0,1.0,8,1,0,0,0,1,0,0,0,1,50985,85.0,4.442651256490317
8014,9824042,0,2,1.0,1.0,1.0,18,107,0,0,0,1,0,0,0,1,50985,69.0,4.23410650459726
8015,9824463,0,2,1.0,2.0,1.0,28,293,0,0,1,0,0,0,0,1,31406,55.0,4.007333185232471
8016,9824682,0,2,1.0,1.0,1.0,14,0,0,0,1,0,0,1,0,0,31406,150.0,5.0106352940962555
8017,9825420,0,2,1.0,1.5,1.0,21,0,0,0,1,0,0,0,0,1,31406,85.0,4.442651256490317
8018,9825939,0,2,1.0,1.0,1.0,12,0,0,0,1,0,0,0,0,1,31406,100.0,4.605170185988092
8019,9826628,1,2,1.0,1.0,1.0,26,144,0,0,1,0,0,0,0,1,31406,31.0,3.4339872044851463
8020,9827236,0,2,1.0,1.0,1.0,3,0,0,0,1,0,0,0,0,1,31406,69.0,4.23410650459726
8021,9831392,0,1,0.0,1.0,1.0,13,0,0,0,0,0,1,1,0,0,31992,123.0,4.812184355372417
8022,9835402,0,4,2.0,2.0,2.0,18,0,0,0,0,1,0,1,0,0,50985,300.0,5.703782474656201
8023,9836020,0,4,2.0,1.0,2.0,15,0,0,0,0,1,0,1,0,0,50985,197.0,5.2832037287379885
8024,9836940,0,6,2.0,1.0,3.0,28,52,0,0,1,0,0,1,0,0,31406,175.0,5.1647859739235145
8025,9836960,0,1,1.0,1.0,1.0,16,3,0,0,1,0,0,0,0,1,31406,19.0,2.9444389791664403
8026,9837205,0,2,1.0,1.0,1.0,26,9,0,0,1,0,0,0,0,1,31406,130.0,4.867534450455582
8027,9838053,0,1,1.0,1.0,1.0,10,2,0,0,1,0,0,0,0,1,31406,39.0,3.6635616461296463
8028,9838145,0,5,3.0,1.0,3.0,9,0,0,0,0,1,0,1,0,0,50985,250.0,5.521460917862246
8029,9838585,0,3,1.0,1.0,2.0,11,0,0,0,1,0,0,1,0,0,31406,130.0,4.867534450455582
8030,9839017,0,1,1.0,1.0,1.0,23,26,0,0,0,1,0,1,0,0,50985,95.0,4.553876891600541
8031,9839263,0,1,1.0,1.0,1.0,11,0,0,0,0,0,1,0,0,1,31992,39.0,3.6635616461296463
8032,9839378,0,4,2.0,1.0,3.0,20,7,0,0,0,1,0,1,0,0,50985,225.0,5.41610040220442
8033,9839532,0,1,1.0,1.0,1.0,16,1,0,0,1,0,0,0,0,1,31406,50.0,3.912023005428146
8034,9839906,0,1,1.0,1.0,1.0,10,9,0,0,1,0,0,0,0,1,31406,47.0,3.8501476017100584
8035,9840355,0,2,1.0,1.0,1.0,10,1,0,0,0,1,0,1,0,0,50985,120.0,4.787491742782046
8036,9842363,0,4,1.0,1.0,1.0,19,0,0,0,0,1,0,1,0,0,50985,275.0,5.616771097666572
8037,9842492,0,4,1.0,1.0,3.0,18,68,0,0,0,1,0,1,0,0,50985,290.0,5.66988092298052
8038,9843277,0,3,1.0,1.0,2.0,9,0,1,0,0,1,0,1,0,0,50985,75.0,4.31748811353631
8039,9843884,0,5,3.0,1.0,4.0,20,16,0,0,1,0,0,1,0,0,31406,150.0,5.0106352940962555
8040,9843956,0,4,0.0,1.0,1.0,10,4,0,0,1,0,0,1,0,0,31406,70.0,4.248495242049359
8041,9844047,0,6,2.0,1.0,4.0,16,1,1,0,1,0,0,1,0,0,31406,130.0,4.867534450455582
8042,9844482,0,4,0.0,1.0,3.0,13,10,0,0,1,0,0,1,0,0,31406,125.0,4.8283137373023015
8043,9844805,1,6,2.0,2.0,2.0,14,1,0,0,1,0,0,1,0,0,31406,290.0,5.66988092298052
8044,9844892,0,4,1.0,1.0,3.0,15,0,0,0,0,1,0,1,0,0,50985,210.0,5.3471075307174685
8045,9845314,0,4,1.0,2.0,2.0,26,5,0,0,1,0,0,1,0,0,31406,129.0,4.859812404361672
8046,9846114,0,2,1.0,1.0,1.0,13,37,1,1,0,0,0,0,0,1,22232,64.0,4.1588830833596715
8047,9846616,0,2,1.0,1.0,1.0,13,1,0,0,0,1,0,0,0,1,50985,100.0,4.605170185988092
8048,9847917,0,2,1.0,1.0,1.0,10,1,0,0,0,1,0,0,0,1,50985,60.0,4.0943445622221
8049,9851704,0,2,1.0,1.0,1.0,6,9,0,0,1,0,0,1,0,0,31406,120.0,4.787491742782046
8050,9853884,0,1,1.0,1.0,1.0,10,0,0,0,0,1,0,0,0,1,50985,45.0,3.8066624897703196
8051,9853919,0,2,1.0,1.0,1.0,18,40,0,0,0,1,0,0,0,1,50985,53.0,3.970291913552122
8052,9854420,0,2,1.0,1.0,1.0,9,20,0,0,0,1,0,1,0,0,50985,200.0,5.298317366548036
8053,9855043,0,2,0.0,1.0,1.0,13,0,0,0,0,1,0,1,0,0,50985,139.0,4.9344739331306915
8054,9855566,0,1,1.0,1.0,1.0,12,0,0,0,1,0,0,0,0,1,31406,101.0,4.61512051684126
8055,9855876,0,2,1.0,1.0,1.0,10,3,0,0,0,1,0,0,0,1,50985,70.0,4.248495242049359
8056,9856938,0,1,1.0,2.0,1.0,7,0,0,0,0,1,0,0,0,1,50985,50.0,3.912023005428146
8057,9856995,1,2,1.0,1.0,1.0,22,78,0,0,1,0,0,0,0,1,31406,70.0,4.248495242049359
8058,9857249,0,2,1.0,1.0,1.0,11,6,0,0,1,0,0,1,0,0,31406,94.0,4.543294782270004
8059,9857658,0,4,2.0,1.0,2.0,17,3,0,0,0,1,0,1,0,0,50985,250.0,5.521460917862246
8060,9857920,0,6,3.0,2.0,3.0,10,0,0,0,0,1,0,1,0,0,50985,850.0,6.745236349484363
8061,9858259,0,3,1.0,1.0,1.0,26,122,0,0,0,0,1,1,0,0,31992,60.0,4.0943445622221
8062,9858645,0,2,1.0,1.0,1.0,18,0,0,0,0,1,0,0,0,1,50985,200.0,5.298317366548036
8063,9858717,1,2,1.0,1.0,0.0,22,34,0,0,0,0,0,0,0,1,39777,42.0,3.7376696182833684
8064,9859888,0,2,0.0,1.0,1.0,9,3,0,0,0,1,0,1,0,0,50985,65.0,4.174387269895637
8065,9860497,0,5,1.0,1.0,2.0,14,14,0,0,0,0,1,0,0,1,31992,69.0,4.23410650459726
8066,9861323,0,2,1.0,1.0,1.0,14,88,1,0,1,0,0,1,0,0,31406,76.0,4.330733340286331
8067,9861797,0,4,1.0,1.0,2.0,12,2,0,0,0,1,0,1,0,0,50985,200.0,5.298317366548036
8068,9862199,0,4,0.0,1.0,2.0,17,1,0,0,0,1,0,1,0,0,50985,103.0,4.634728988229636
8069,9862831,0,1,0.0,1.0,1.0,12,0,0,0,0,1,0,1,0,0,50985,80.0,4.382026634673881
8070,9862872,0,2,1.0,1.0,2.0,12,1,0,0,1,0,0,0,0,1,31406,80.0,4.382026634673881
8071,9862913,0,1,1.0,1.0,1.0,13,1,0,0,1,0,0,0,0,1,31406,60.0,4.0943445622221
8072,9863045,0,3,1.0,1.0,1.0,31,84,0,0,0,1,0,1,0,0,50985,159.0,5.0689042022202315
8073,9863097,0,1,1.0,2.0,1.0,11,0,0,0,1,0,0,0,0,1,31406,50.0,3.912023005428146
8074,9863626,0,2,1.0,1.0,1.0,4,4,0,0,1,0,0,0,0,1,31406,50.0,3.912023005428146
8075,9864137,0,3,3.0,2.0,10.0,46,5,0,0,1,0,0,1,0,0,31406,300.0,5.703782474656201
8076,9864749,0,2,1.0,1.0,1.0,12,0,0,0,0,1,0,0,0,1,50985,150.0,5.0106352940962555
8077,9865262,0,6,3.0,1.5,3.0,7,1,0,0,0,1,0,1,0,0,50985,300.0,5.703782474656201
8078,9865344,0,1,1.0,1.0,1.0,9,2,0,0,1,0,0,0,0,1,31406,47.0,3.8501476017100584
8079,9865374,0,4,0.0,1.0,2.0,12,0,0,0,0,1,0,1,0,0,50985,200.0,5.298317366548036
8080,9866039,0,4,1.0,1.0,2.0,27,8,0,0,0,1,0,1,0,0,50985,270.0,5.598421958998375
8081,9872904,0,1,1.0,1.0,1.0,7,1,0,0,0,1,0,0,0,1,50985,55.0,4.007333185232471
8082,9874418,0,1,1.0,1.0,1.0,12,1,0,0,1,0,0,0,0,1,31406,30.0,3.4011973816621555
8083,9874710,0,3,1.0,1.0,2.0,37,1,1,0,0,1,0,1,0,0,50985,299.0,5.700443573390687
8084,9874794,0,4,1.0,2.0,1.0,14,9,1,0,0,1,0,1,0,0,50985,137.0,4.919980925828125
8085,9875791,0,3,1.0,1.0,1.0,33,5,0,0,0,1,0,0,0,1,50985,101.0,4.61512051684126
8086,9875822,0,2,1.0,1.0,1.0,13,0,0,0,0,1,0,0,0,1,50985,85.0,4.442651256490317
8087,9876040,0,2,1.0,1.0,1.0,14,5,0,0,0,1,0,0,0,1,50985,88.0,4.477336814478207
8088,9876335,1,2,1.0,1.0,1.0,24,95,1,0,1,0,0,0,0,1,31406,44.0,3.784189633918261
8089,9879216,0,2,1.0,2.0,1.0,14,0,0,0,1,0,0,0,0,1,31406,69.0,4.23410650459726
8090,9879556,0,3,1.0,1.0,2.0,34,1,1,0,0,1,0,1,0,0,50985,741.0,6.608000625296087
8091,9880140,0,3,1.0,1.0,2.0,21,13,0,0,0,1,0,1,0,0,50985,104.0,4.6443908991413725
8092,9880294,0,1,1.0,1.0,1.0,6,2,0,0,1,0,0,0,0,1,31406,49.0,3.8918202981106265
8093,9881195,0,5,2.0,1.0,3.0,8,1,0,0,0,0,1,1,0,0,31992,167.0,5.117993812416755
8094,9881339,0,2,1.0,1.0,1.0,11,0,1,0,0,1,0,1,0,0,50985,200.0,5.298317366548036
8095,9881516,0,1,1.0,3.0,6.0,9,0,0,0,0,1,0,0,0,1,50985,50.0,3.912023005428146
8096,9882012,0,2,1.0,1.0,1.0,15,0,0,0,1,0,0,0,0,1,31406,59.0,4.07753744390572
8097,9882147,0,1,1.0,1.0,1.0,3,0,0,0,1,0,0,0,0,1,31406,40.0,3.6888794541139363
8098,9882198,0,4,1.0,1.0,1.0,12,3,0,0,1,0,0,0,0,1,31406,60.0,4.0943445622221
8099,9882440,0,5,2.0,2.0,3.0,36,3,1,0,0,1,0,1,0,0,50985,306.0,5.723585101952381
8100,9884175,0,1,1.0,1.0,1.0,10,0,0,0,0,1,0,0,0,1,50985,150.0,5.0106352940962555
8101,9884725,0,2,0.0,1.0,1.0,17,0,0,0,0,1,0,1,0,0,50985,180.0,5.19295685089021
8102,9885430,0,2,1.0,1.0,1.0,8,0,0,0,0,1,0,1,0,0,50985,149.0,5.003946305945459
8103,9885501,0,2,1.0,2.0,1.0,16,24,0,0,0,1,0,0,0,1,50985,89.0,4.48863636973214
8104,9885815,0,2,0.0,1.0,1.0,13,0,0,0,0,1,0,1,0,0,50985,85.0,4.442651256490317
8105,9886606,0,3,1.0,1.0,1.0,19,3,0,0,0,1,0,0,0,1,50985,94.0,4.543294782270004
8106,9887326,0,2,1.0,1.0,1.0,11,2,1,0,0,1,0,0,0,1,50985,70.0,4.248495242049359
8107,9894602,0,2,1.0,1.0,1.0,14,2,0,0,0,0,1,0,0,1,31992,40.0,3.6888794541139363
8108,9894820,0,3,2.0,1.0,2.0,11,1,0,0,0,1,0,1,0,0,50985,149.0,5.003946305945459
8109,9895587,0,1,1.0,1.0,1.0,29,131,0,0,0,0,1,0,0,1,31992,52.0,3.9512437185814275
8110,9895911,0,2,1.0,1.0,1.0,18,12,0,0,0,0,1,0,0,1,31992,55.0,4.007333185232471
8111,9896731,0,2,1.0,1.0,1.0,6,1,0,0,0,1,0,0,0,1,50985,109.0,4.6913478822291435
8112,9897418,0,2,1.0,1.0,1.0,12,0,0,0,0,1,0,1,0,0,50985,120.0,4.787491742782046
8113,9898409,0,2,0.0,1.0,1.0,10,0,0,0,1,0,0,1,0,0,31406,160.0,5.075173815233827
8114,9898894,0,3,0.0,1.0,1.0,10,0,0,0,0,1,0,1,0,0,50985,135.0,4.90527477843843
8115,9899132,1,2,1.0,1.0,2.0,34,124,0,0,0,0,1,1,0,0,31992,207.0,5.332718793265369
8116,9899499,0,2,1.0,3.0,1.0,11,1,0,0,1,0,0,0,0,1,31406,50.0,3.912023005428146
8117,9900100,0,1,1.0,1.0,1.0,14,9,0,0,1,0,0,0,0,1,31406,30.0,3.4011973816621555
8118,9900224,0,2,1.0,1.0,1.0,25,16,0,0,0,1,0,0,0,1,50985,95.0,4.553876891600541
8119,9901614,0,3,0.0,1.0,1.0,14,1,0,0,0,1,0,1,0,0,50985,160.0,5.075173815233827
8120,9901706,0,3,1.0,1.0,1.0,13,0,0,0,0,1,0,1,0,0,50985,180.0,5.19295685089021
8121,9902123,0,4,1.0,1.0,2.0,12,5,0,0,0,1,0,1,0,0,50985,185.0,5.220355825078324
8122,9902314,0,1,1.0,1.0,1.0,14,2,0,0,1,0,0,0,0,1,31406,70.0,4.248495242049359
8123,9902915,0,2,1.0,1.0,1.0,6,0,0,0,0,1,0,0,0,1,50985,100.0,4.605170185988092
8124,9902932,0,4,2.0,1.0,2.0,19,134,0,0,0,1,0,1,0,0,50985,250.0,5.521460917862246
8125,9903132,0,2,1.0,1.0,1.0,23,20,0,0,0,1,0,1,0,0,50985,152.0,5.0238805208462765
8126,9903230,0,2,1.0,1.0,1.0,11,5,0,0,1,0,0,0,0,1,31406,69.0,4.23410650459726
8127,9904386,0,2,1.0,1.0,1.0,8,4,0,0,0,1,0,0,0,1,50985,100.0,4.605170185988092
8128,9904570,0,4,1.0,1.0,2.0,16,3,0,0,0,1,0,1,0,0,50985,200.0,5.298317366548036
8129,9905142,0,2,2.0,1.5,2.0,27,27,0,0,0,1,0,1,0,0,50985,200.0,5.298317366548036
8130,9906178,0,4,1.0,1.0,2.0,12,2,0,0,0,1,0,1,0,0,50985,200.0,5.298317366548036
8131,9906415,0,3,1.0,1.0,1.0,13,1,0,0,0,1,0,1,0,0,50985,245.0,5.501258210544727
8132,9906768,0,2,1.0,1.0,1.0,13,3,0,0,0,1,0,0,0,1,50985,79.0,4.3694478524670215
8133,9907257,0,4,1.0,1.0,2.0,13,1,0,0,0,1,0,1,0,0,50985,175.0,5.1647859739235145
8134,9908067,0,1,1.0,1.0,1.0,6,0,0,0,1,0,0,0,0,1,31406,45.0,3.8066624897703196
8135,9908400,0,2,1.0,1.0,2.0,9,0,0,0,0,1,0,1,0,0,50985,180.0,5.19295685089021
8136,9910619,0,2,0.0,0.0,0.0,12,0,0,0,1,0,0,0,0,1,31406,50.0,3.912023005428146
8137,9915508,0,2,1.0,1.0,1.0,20,6,0,0,1,0,0,0,0,1,31406,70.0,4.248495242049359
8138,9915582,0,1,1.0,1.0,0.0,7,0,0,0,0,1,0,0,0,1,50985,55.0,4.007333185232471
8139,9915643,1,2,1.0,1.0,1.0,40,222,0,0,1,0,0,0,0,1,31406,99.0,4.59511985013459
8140,9917384,0,2,1.0,1.0,1.0,29,12,1,0,1,0,0,1,0,0,31406,178.0,5.181783550292085
8141,9918524,0,2,1.0,1.0,1.0,8,0,0,0,0,1,0,0,0,1,50985,55.0,4.007333185232471
8142,9918963,0,2,1.0,1.0,1.0,32,22,0,0,1,0,0,1,0,0,31406,124.0,4.820281565605037
8143,9919042,0,5,2.0,2.0,5.0,21,0,0,0,0,1,0,1,0,0,50985,380.0,5.940171252720432
8144,9919518,0,1,1.0,1.0,1.0,10,0,0,0,1,0,0,0,0,1,31406,55.0,4.007333185232471
8145,9919728,0,12,3.0,1.0,7.0,13,8,0,0,0,0,1,1,0,0,31992,328.0,5.793013608384144
8146,9920191,0,5,2.0,1.0,2.0,10,0,0,0,1,0,0,1,0,0,31406,180.0,5.19295685089021
8147,9920363,0,16,5.0,2.5,11.0,16,8,0,0,0,0,1,1,0,0,31992,300.0,5.703782474656201
8148,9920626,0,3,2.0,1.0,1.0,11,0,0,0,0,1,0,1,0,0,50985,180.0,5.19295685089021
8149,9921366,0,2,1.0,1.0,1.0,15,0,0,0,1,0,0,1,0,0,31406,65.0,4.174387269895637
8150,9922513,0,1,1.0,1.0,1.0,8,1,0,0,0,1,0,0,0,1,50985,60.0,4.0943445622221
8151,9923319,0,2,1.0,1.0,1.0,17,0,0,0,1,0,0,0,0,1,31406,50.0,3.912023005428146
8152,9923887,0,1,1.0,1.0,1.0,17,26,0,0,1,0,0,0,0,1,31406,50.0,3.912023005428146
8153,9925100,0,2,0.0,1.0,1.0,16,1,0,0,0,1,0,1,0,0,50985,150.0,5.0106352940962555
8154,9925373,0,2,1.0,2.0,1.0,10,0,0,0,1,0,0,0,0,1,31406,55.0,4.007333185232471
8155,9925507,1,2,1.0,1.0,1.0,47,170,0,0,1,0,0,0,0,1,31406,138.0,4.927253685157205
8156,9925760,0,4,1.0,1.0,2.0,8,1,0,0,0,1,0,0,0,1,50985,120.0,4.787491742782046
8157,9926058,0,2,1.0,1.0,1.0,17,1,0,0,1,0,0,0,0,1,31406,35.0,3.5553480614894135
8158,9926274,0,1,1.0,1.0,1.0,13,8,0,0,1,0,0,0,0,1,31406,102.0,4.624972813284271
8159,9926599,0,2,1.0,1.0,1.0,14,0,0,0,0,1,0,0,0,1,50985,125.0,4.8283137373023015
8160,9926940,0,1,1.0,1.0,1.0,11,1,0,0,1,0,0,0,0,1,31406,69.0,4.23410650459726
8161,9927400,0,1,1.0,1.0,1.0,6,1,0,0,1,0,0,0,0,1,31406,70.0,4.248495242049359
8162,9933667,0,5,0.0,1.0,2.0,15,15,0,0,1,0,0,1,0,0,31406,70.0,4.248495242049359
8163,9934510,0,1,1.0,1.0,1.0,11,0,0,0,1,0,0,0,0,1,31406,40.0,3.6888794541139363
8164,9934696,0,2,1.0,1.0,1.0,27,23,0,0,1,0,0,1,0,0,31406,350.0,5.857933154483459
8165,9935095,0,2,2.0,2.0,2.0,23,0,1,0,1,0,0,0,0,1,31406,350.0,5.857933154483459
8166,9935509,0,2,1.0,1.0,1.0,5,5,0,0,0,1,0,0,0,1,50985,80.0,4.382026634673881
8167,9935737,0,2,1.0,1.5,2.0,25,0,1,0,1,0,0,1,0,0,31406,200.0,5.298317366548036
8168,9935888,1,4,1.0,1.0,2.0,35,63,0,0,1,0,0,1,0,0,31406,275.0,5.616771097666572
8169,9935949,0,1,1.0,1.0,1.0,10,2,0,0,1,0,0,0,0,1,31406,55.0,4.007333185232471
8170,9937307,0,2,1.0,1.0,1.0,10,8,0,0,1,0,0,0,0,1,31406,50.0,3.912023005428146
8171,9937333,0,2,0.0,1.0,2.0,15,7,0,0,1,0,0,1,0,0,31406,80.0,4.382026634673881
8172,9937558,0,5,2.0,2.0,3.0,21,4,0,0,0,1,0,1,0,0,50985,167.0,5.117993812416755
8173,9937667,0,6,3.0,2.5,3.0,28,5,0,0,0,1,0,1,0,0,50985,199.0,5.293304824724492
8174,9937733,0,5,2.0,1.0,2.0,16,1,0,0,0,1,0,1,0,0,50985,175.0,5.1647859739235145
8175,9938066,0,3,0.0,1.0,2.0,24,10,0,0,0,1,0,1,0,0,50985,110.0,4.700480365792417
